trip_distance_bin,avg_tip
23.48,8.9879675
23.57,10.8438
23.64,10.366894
23.8,11.443055
23.86,10.638707
23.9,11.022675
24.0,10.670637
24.18,9.785556
24.29,11.383375
24.3,11.097096
24.63,8.718148
24.64,10.287
24.73,9.001379
24.77,10.83875
24.84,8.699878
24.99,10.911428
25.2,11.128762
25.35,11.069091
25.43,10.40723
25.55,11.735679
25.62,10.54403
25.64,10.8822975
25.69,13.526119
25.84,12.222887
25.86,13.604264
26.21,10.472117
26.31,11.4445
26.39,12.69339
26.45,12.8381605
26.5,12.860856
26.56,12.00703
26.63,13.41923
26.64,12.54721
26.75,12.09619
26.81,13.335625
26.83,12.776625
26.89,11.895697
26.91,12.029885
27.0,12.325865
27.01,11.807105
27.09,15.620548
27.13,11.149872
27.2,12.215597
27.24,12.36381
27.44,13.811389
27.47,14.633857
27.77,13.245294
27.78,12.424898
27.81,11.518413
27.84,14.173389
27.88,11.166065
28.0,12.304713
28.07,12.884444
28.1,12.866426
28.28,11.040178
28.3,13.820255
28.46,13.321064
28.84,12.808333
28.94,13.014565
28.98,14.753542
29.06,9.516486
29.22,14.3015785
29.37,9.906072
29.61,20.59742
29.64,15.172631
29.83,12.441
30.09,14.052592
30.28,16.084286
30.32,14.408095
30.35,15.566129
30.47,18.028095
30.55,10.240588
30.61,12.028148
30.8,16.57977
30.86,17.004
30.88,12.383
30.9,16.037706
30.94,18.58238
31.01,16.154167
31.08,11.357826
31.29,12.555882
31.31,14.957143
31.34,16.945
31.45,21.516666
31.49,13.397083
31.61,16.5615
31.65,15.812353
31.69,16.240417
31.72,14.311539
31.73,15.371482
31.82,17.781666
31.84,21.505882
31.85,21.02389
31.88,15.642667
32.07,12.8245
32.09,12.716249
32.23,19.718462
32.24,16.199286
32.33,20.147501
32.4,17.689417
32.41,19.10174
32.44,18.655294
32.75,18.492353
32.77,13.6344
32.79,21.7315
32.81,28.834166
32.83,25.654
32.85,17.911667
32.99,10.860714
33.48,18.2175
33.61,28.742353
33.65,26.871819
33.68,19.088333
33.8,17.376
33.82,26.119411
33.83,13.122499
33.95,11.257999
34.05,13.048462
34.1,20.936117
34.36,13.969091
34.44,18.64
34.47,18.96
34.55,14.473077
34.67,20.461428
34.9,22.984556
34.91,14.573334
34.98,12.712222
35.11,8.853333
35.17,19.148
35.5,20.82
35.55,14.722
35.59,15.127
35.71,12.929999
35.72,13.358461
35.74,19.268236
35.97,19.005
36.0,15.734597
36.12,16.693333
36.2,19.899136
36.27,17.724667
36.31,21.607
36.37,19.984444
36.38,23.003
36.68,18.30625
36.77,17.373636
36.85,23.393333
36.93,16.502308
37.17,20.627777
37.28,23.346111
37.31,18.386429
37.39,15.515555
37.45,21.122
37.53,17.998333
37.57,14.788571
37.59,25.04125
37.6,19.275
37.66,18.668333
37.67,41.477272
37.74,26.141111
37.76,23.644285
37.77,29.616667
37.95,14.502501
38.0,18.621962
38.22,3.3333333
38.3,19.89451
38.31,28.26
38.4,15.450476
38.44,6.54875
38.45,18.826
38.46,10.65
38.55,16.003
38.59,15.21
38.69,16.794285
38.76,23.63
38.79,14.491428
38.98,13.6425
39.04,7.528
39.2,19.328789
39.24,19.94
39.48,16.25
39.52,22.567501
39.6,19.166857
40.07,34.025
40.12,18.24
40.42,33.99857
40.43,13.434286
40.5,18.240667
40.77,7.84
40.94,26.1075
41.02,18.012857
41.08,13.44
41.1,17.198181
41.14,17.218334
41.18,39.36
41.24,39.666664
41.48,32.213333
41.5,16.136
41.51,20.421112
41.57,33.84
41.69,28.717499
42.14,21.811428
42.26,18.506
42.44,23.57
42.47,6.7333336
42.5,31.165833
42.54,13.419999
42.56,32.056667
42.62,28.406666
42.71,10.3075
42.8,30.107693
42.88,32.61
42.99,10.0
43.11,25.994286
43.2,15.016666
43.43,30.406668
43.44,25.972857
43.53,38.326668
43.57,21.17
43.66,11.386666
43.78,21.308334
43.79,39.36
44.14,29.287777
44.32,15.7525
44.35,17.323334
44.49,31.62
44.51,0.0
44.53,44.4
44.57,0.0
44.62,0.0
44.7,14.168421
44.72,9.503333
44.93,22.365
45.25,40.575
45.38,0.0
45.39,23.2225
45.59,16.655
45.64,19.53
45.66,20.442501
45.9,20.114374
45.92,17.696
46.18,12.48
46.25,12.315001
46.48,37.432503
46.49,19.5
46.57,6.6666665
46.63,30.0
46.69,0.0
46.87,0.0
47.06,15.0
47.21,42.193336
47.24,0.0
47.39,48.506668
47.52,3.3333333
47.57,15.41
47.75,24.4
47.98,43.3
48.0,35.121666
48.04,33.073334
48.27,51.06
48.3,24.018236
48.35,37.073334
48.61,20.0
49.09,30.0
49.11,25.08
49.28,29.816668
49.43,0.0
49.48,20.193335
49.64,25.0
50.19,28.63
50.25,26.155
50.31,44.129997
50.5,33.085
50.75,2.5
50.77,10.0
50.94,33.655
50.95,46.16
51.0,8.135
51.2,26.421667
51.27,10.05
51.48,0.0
51.49,0.0
51.67,20.0
51.72,10.0
52.0,28.052727
52.03,15.846666
52.19,31.336668
52.31,69.44
52.32,44.06
52.65,39.510002
52.7,35.028572
52.75,7.5
52.85,30.424
52.95,23.08
52.96,20.0
53.03,40.08
53.24,0.0
53.28,27.665
53.76,31.86
53.77,19.936666
53.87,0.0
53.94,0.0
54.11,0.0
54.52,72.35667
54.82,10.0
55.11,7.5
55.15,79.29
55.18,15.0
55.28,0.0
55.89,27.78
56.07,49.96
56.2,5.0
56.23,0.0
56.24,40.16
56.91,42.706665
56.98,0.0
57.0,18.812
57.21,46.86
57.28,51.31
57.4,19.333334
57.8,52.11
57.9,26.151428
57.97,10.0
58.05,47.68
58.06,23.253332
58.1,11.7125
58.13,0.0
58.48,50.84
58.6,41.809998
58.7,18.078571
58.73,30.36
58.85,10.0
58.9,18.78
59.58,37.666668
59.59,30.0
59.6,3.3366668
59.91,33.0
60.08,58.06
60.14,0.0
60.38,15.0
60.42,31.92
60.75,15.0
61.24,0.0
61.25,20.0
61.33,25.0
61.57,62.56
61.61,15.88
61.76,20.0
61.93,18.333334
62.24,37.41
62.38,6.75
62.62,42.185
62.8,29.1125
63.02,11.71
63.44,23.75
63.54,20.0
64.1,0.0
64.12,0.0
64.18,59.01
64.52,0.0
64.77,35.0
64.79,0.0
65.1,39.26
65.22,5.0
65.84,7.77
66.01,63.56
66.24,60.0
66.8,0.0
67.07,0.0
67.21,5.0
67.71,20.0
68.48,0.0
68.6,27.786667
68.65,92.58
68.95,77.31
69.44,0.0
69.46,25.0
69.7,0.0
69.9,0.0
70.7,25.050001
70.78,0.8
70.95,0.0
71.58,69.96
71.88,45.76
72.34,50.08
72.9,13.333333
72.95,78.71
73.97,0.0
74.62,10.0
74.89,19.7
75.47,61.01
75.65,0.0
76.72,0.0
77.49,27.5
77.8,33.925
78.48,50.06
78.9,75.76
79.43,15.5
80.9,235.0
81.5,50.0
82.0,40.0
82.18,61.31
82.56,50.16
83.0,32.1
84.0,0.0
84.7,0.0
84.74,34.16
85.01,10.0
86.96,0.0
87.53,28.0
88.0,50.0
89.6,0.0
90.61,0.0
90.9,0.0
91.53,40.16
91.66,0.0
92.18,0.0
92.83,0.0
93.36,0.0
94.6,0.0
96.99,75.01
97.04,60.0
98.56,109.59
99.2,0.0
99.95,0.0
100.6,5.0
100.62,8.03
104.6,0.0
111.39,40.0
111.81,0.0
113.67,0.0
114.6,0.0
117.99,80.51
119.79,80.16
123.3,64.45
127.0,10.0
127.41,74.7
129.04,0.0
132.9,0.0
134.31,0.0
134.9,0.0
151.74,0.0
181.7,20.0
603.6,4.45
0.1,1.1405792
0.13,1.4873192
0.21,0.91898245
0.26,0.8441572
0.27,0.8554482
0.49,4.0815625
0.51,3.7201204
0.53,3.9185061
0.59,2.5118265
0.61,3.0080795
0.63,3.163597
0.64,2.418207
0.75,1.9026744
0.81,2.3157434
0.89,2.0173454
0.94,1.944394
1.13,2.088688
1.26,2.3713555
1.33,1.9344993
1.41,2.0802739
1.42,2.2562034
1.48,2.0301507
1.51,2.0319412
1.57,2.333081
1.63,2.1282523
1.66,2.2986197
1.74,2.139516
1.78,2.1757896
1.81,2.2703948
1.96,2.4485393
2.0,2.4936001
2.02,3.244607
2.05,2.3769786
2.12,2.6403162
2.15,2.6164722
2.17,2.7283602
2.21,2.5808406
2.25,2.6071668
2.36,2.7852976
2.69,3.058614
3.23,3.4122617
3.24,3.401645
3.29,3.3822784
3.36,3.421802
3.45,3.4162204
3.48,3.5124078
3.49,3.4368365
3.53,3.564926
3.61,3.4509306
3.64,3.5640757
3.83,3.7157645
3.84,3.62612
3.88,3.713598
4.0,3.7155957
4.11,3.861887
4.15,3.7751064
4.22,3.8265734
4.24,3.8050299
4.26,3.825002
4.28,3.9463968
4.39,3.7598534
4.44,3.8842235
4.47,3.7791343
4.58,3.9174957
4.59,3.8218327
4.69,3.8741245
4.85,3.9385383
5.15,4.1095233
5.2,4.077855
5.21,4.0864797
5.22,4.083484
5.24,4.0198765
5.3,4.1034284
5.32,4.105354
5.42,4.0843964
5.44,4.1650343
5.57,4.1560516
5.75,4.1751933
5.78,4.2078614
6.14,4.2671742
6.22,4.1702743
6.24,4.147994
6.39,4.204596
6.62,4.1601353
6.69,4.2144003
6.8,4.300875
6.82,4.240726
6.9,4.3206553
7.37,4.447243
7.41,4.496822
7.44,4.465702
7.48,4.540317
7.55,4.584308
7.89,4.913474
7.94,4.8830023
7.95,4.8731356
8.02,5.093866
8.14,5.134891
8.3,5.3724046
8.54,5.547125
8.55,5.591163
8.75,5.865719
9.16,6.080435
9.39,6.1814003
9.41,6.2613277
9.43,6.2322
9.57,6.2681174
9.77,6.3359823
9.96,6.573106
10.02,6.566434
10.06,6.7670836
10.18,6.589484
10.27,6.613214
10.29,6.6919103
10.71,6.85022
10.82,6.871235
10.89,6.810799
11.0,6.8859553
11.11,6.934171
11.29,6.923719
11.41,6.9170494
11.42,7.019704
11.49,6.976619
11.51,6.93764
11.8,6.968168
11.83,7.0065823
12.0,7.0400653
12.03,6.898833
12.06,6.98724
12.1,7.110249
12.12,7.045659
12.18,7.135153
12.33,7.082362
12.52,7.108277
12.53,7.25145
12.54,7.210943
12.55,7.2580442
12.61,7.0779333
12.79,7.0884805
12.86,7.3107915
13.11,7.308605
13.16,7.128381
13.2,7.510389
13.27,7.47146
13.31,7.226432
13.35,7.289764
13.38,7.3462915
13.47,7.284257
13.51,7.255179
13.56,7.3789864
13.73,7.2427087
13.91,7.530978
13.93,7.3003025
13.97,7.251716
13.99,7.300229
14.06,7.2909694
14.18,7.4528937
14.22,7.218342
14.25,7.7473483
14.43,7.457363
14.61,7.570321
14.67,7.8478827
14.99,7.7386546
15.02,8.182216
15.04,7.6245594
15.11,7.757126
15.33,8.154856
15.35,7.8530726
15.55,7.8861747
15.61,7.9528913
16.19,8.41524
16.27,8.064852
16.39,8.392769
16.46,8.660433
16.51,8.165674
16.54,8.457759
16.66,8.489559
16.71,8.706929
16.75,8.210505
16.79,9.036181
16.8,8.765167
16.83,8.529643
17.04,8.542858
17.48,8.591644
17.71,8.313889
17.74,8.681288
17.75,8.43294
17.98,8.723068
18.04,8.623611
18.06,8.375676
18.18,8.180792
18.25,8.738062
18.31,8.65507
18.41,8.74052
18.46,8.731066
18.49,8.200551
18.75,8.619799
18.88,8.33519
19.02,8.68223
19.08,8.966531
19.14,8.951814
19.16,8.837912
19.21,8.828067
19.24,8.872089
19.46,8.8403225
19.53,8.7822895
19.71,9.002057
19.84,8.866517
19.86,9.431287
20.08,9.711
20.24,8.993333
20.33,9.708206
20.36,9.604383
20.43,9.418242
20.51,9.953954
20.61,9.236355
20.66,9.486722
20.69,8.788519
20.7,9.000352
20.73,9.623256
20.76,10.082888
20.89,8.828973
20.92,8.685273
21.12,8.686743
21.15,8.897908
21.32,9.090686
21.39,8.854567
21.42,9.0671425
21.45,8.827318
21.66,8.296469
21.74,8.805351
21.75,9.965263
21.79,8.875226
21.92,9.478385
22.15,8.857202
22.31,9.423035
22.38,9.414897
22.4,9.395256
22.44,9.088818
22.53,10.208085
22.54,9.9376745
22.63,8.692667
22.74,9.236928
22.97,9.650915
23.06,8.8636055
23.14,9.5302725
23.29,10.387484
23.32,9.5214815
23.36,8.88296
23.51,8.756899
23.73,10.876838
23.76,10.286803
23.82,10.247457
23.83,8.715517
23.85,10.3675
23.98,10.947185
24.16,10.4666
24.36,10.271489
24.45,11.967882
24.51,10.5534935
24.78,10.472909
24.88,11.751645
25.15,9.543875
25.19,10.851478
25.23,12.38175
25.29,11.5084095
25.31,12.098916
25.34,10.06025
25.45,9.913771
25.66,11.717975
25.83,11.6652775
25.96,11.037066
25.99,11.733052
26.02,10.167653
26.04,11.209888
26.05,13.062266
26.16,9.889733
26.17,11.637396
26.2,11.403113
26.26,13.09602
26.28,13.220707
26.4,12.065778
26.42,12.131443
26.49,13.135517
26.66,11.834167
26.7,12.402262
26.78,11.698172
26.84,10.653948
27.19,12.011807
27.21,12.4175
27.22,13.353333
27.59,11.4515
27.6,12.366745
27.62,11.317255
27.65,12.030892
27.66,12.927931
27.76,12.070149
27.93,14.351833
27.98,11.411538
28.09,11.647142
28.27,13.122121
28.61,15.874418
28.64,11.5962715
28.83,13.737561
28.86,14.776667
29.1,12.444862
29.16,12.053809
29.2,12.6015415
29.27,12.141154
29.3,14.887112
29.5,14.966384
29.51,10.526857
29.8,12.904591
29.81,14.6921425
30.16,10.951072
30.31,15.587742
30.33,16.1525
30.43,11.489565
30.52,16.828333
30.53,16.156
30.66,14.762
30.78,17.363333
30.81,19.075556
30.92,19.886875
31.07,15.488095
31.12,11.490556
31.14,20.678095
31.24,11.289166
31.26,20.218824
31.4,18.017414
31.42,12.71
31.44,11.717895
31.5,15.241504
31.76,17.273846
31.92,20.764616
32.15,17.899376
32.46,14.2025
32.54,21.52125
32.63,17.187778
32.82,15.634737
32.84,17.631176
32.91,18.401667
32.94,16.152105
32.95,16.2225
32.97,19.610909
33.07,14.844737
33.08,19.57
33.13,19.52143
33.36,17.11625
33.42,25.615385
33.44,31.017
33.47,22.185001
33.51,24.869091
33.55,13.904
33.58,14.724762
33.6,19.661633
33.72,18.096924
33.77,13.37
33.89,15.9675
33.9,18.955973
33.96,18.84375
34.19,20.0075
34.21,12.505
34.22,18.611818
34.25,25.194546
34.34,14.613999
34.35,15.85
34.38,30.910667
34.52,31.748
34.53,19.425455
34.57,15.6
34.58,14.362272
34.63,23.672857
34.7,16.756527
34.74,15.64
34.85,17.047857
34.87,16.831667
34.92,18.251333
34.93,8.595555
35.07,23.293333
35.13,11.858
35.3,16.0489
35.31,9.800909
35.38,5.937333
35.51,17.539091
35.66,11.391818
35.75,17.351765
35.76,17.63
35.78,13.099999
35.79,19.715384
35.82,14.0525
35.93,14.541538
35.94,16.628666
35.99,23.402666
36.02,9.588572
36.03,22.836666
36.04,21.28353
36.1,15.404546
36.26,15.026923
36.35,14.010909
36.62,16.830555
36.63,18.864614
37.06,23.023846
37.1,21.646933
37.34,18.131111
37.38,19.782143
37.51,18.375555
37.55,20.581001
37.75,0.0
37.98,25.0975
38.02,31.408335
38.07,19.01625
38.09,28.891666
38.13,34.4975
38.23,14.339
38.41,19.232
38.52,22.014444
38.67,19.122
38.73,26.695
38.84,16.01
38.87,26.424
38.9,20.437353
39.17,7.08875
39.63,18.646666
39.69,25.706251
39.72,13.612
39.81,28.801666
39.86,10.153333
39.88,25.555
39.89,30.108889
40.15,25.321428
40.17,12.445
40.32,23.597143
40.34,21.386667
40.46,10.193334
40.47,33.53
40.79,29.235
40.84,14.83
40.9,19.151936
40.97,36.47333
41.15,9.06
41.22,16.470001
41.27,0.0
41.32,13.0675
41.44,16.184
41.45,19.925
41.53,34.325
41.55,25.062857
41.71,21.04
41.89,14.7725
42.07,17.593334
42.1,16.0824
42.2,17.687693
42.28,31.405
42.34,13.08
42.49,23.7
42.58,38.023335
42.74,17.753334
42.92,23.130001
42.98,65.2925
43.18,5.0
43.28,16.786667
43.29,15.7775
43.56,43.333332
43.63,16.03
43.8,21.2415
43.95,10.0
43.98,14.3825
44.06,7.5
44.1,19.361464
44.13,0.0
44.17,24.342
44.25,32.926666
44.36,13.105
44.39,33.755
44.47,19.193333
44.67,21.2125
44.75,24.406668
44.83,24.17
44.85,44.135715
45.02,25.091667
45.08,15.0
45.1,18.015263
45.18,37.96
45.27,22.273333
45.5,21.927826
45.54,32.295998
45.78,19.523333
45.85,0.0
45.88,24.773333
45.94,30.975
45.97,33.36
46.0,23.19143
46.01,26.2925
46.17,31.72
46.26,14.315
46.43,37.4575
46.44,9.066667
46.65,47.443333
46.93,34.566
47.02,19.455
47.12,20.0
47.35,57.0075
47.62,29.01
47.65,36.48
47.66,18.98
47.69,43.5
47.7,17.526112
47.77,30.0
47.8,23.915556
47.88,15.0
48.06,3.3333333
48.4,20.60091
48.41,12.88
48.43,15.5025
48.48,25.33
48.51,20.7
48.56,0.0
48.71,17.5
48.92,21.53
49.1,21.222631
49.14,19.73
49.23,33.68
49.31,3.5
49.33,30.324999
49.68,41.5175
49.85,35.56
49.9,19.95
50.11,7.5
50.15,7.42
50.42,20.655
50.45,20.0
50.54,58.41
50.68,16.546667
50.71,31.94
50.74,38.588
50.78,27.223333
50.79,11.0
50.83,20.0
50.98,30.055
51.23,37.666668
51.24,43.06
51.4,9.92
51.42,35.2
51.56,0.0
51.93,22.655
52.01,0.1
52.08,14.452
52.09,41.13
52.17,25.0
52.36,24.88
52.52,34.103333
52.58,14.4366665
52.61,31.103334
52.71,7.0
53.22,60.7
53.45,0.0
53.56,21.88
53.88,0.0
53.95,11.416667
54.04,17.5
54.06,28.053333
54.39,34.326668
54.48,45.06
54.7,32.95222
54.8,27.215454
54.92,29.58
54.97,31.109999
55.0,35.11375
55.29,0.0
55.3,30.951666
55.55,46.76
55.6,14.61875
55.63,60.51
55.64,30.31
55.79,2.5
55.81,0.0
55.93,47.22
55.99,35.34
56.08,55.46
56.34,0.0
56.58,15.0
57.02,0.0
57.31,38.26
57.43,35.0
57.49,50.06
57.5,15.3625
57.6,21.5
57.69,30.91
57.72,30.0
57.81,27.605
57.83,28.666666
58.0,47.53
58.29,15.0
58.42,25.0
58.51,43.76
58.59,120.0
58.89,0.0
59.01,41.855
59.12,40.0
59.46,55.08
59.5,31.175
59.54,53.2
59.55,0.0
60.17,0.0
60.41,51.31
60.63,25.43
60.66,54.26
61.19,0.0
61.2,53.8
61.3,18.72
61.5,8.65
61.92,0.0
62.07,10.56
62.1,38.1025
62.36,30.075
62.57,0.0
63.01,36.0
63.2,32.652
63.74,57.71
64.11,0.0
64.19,78.46
64.5,75.0
64.78,0.0
64.99,76.64
65.37,48.06
65.67,40.0
65.83,15.0
66.66,0.0
66.79,79.66
66.98,0.0
67.69,0.0
67.95,0.0
68.17,38.88
68.22,5.5
68.7,65.3
69.14,10.0
69.5,13.333333
69.89,15.0
69.93,25.0
70.18,0.0
70.48,40.06
71.16,40.06
71.55,15.0
71.64,0.0
71.67,20.0
71.77,10.0
72.28,51.95
73.53,0.0
74.25,20.0
74.41,30.0
74.65,0.0
75.46,0.0
76.2,0.0
77.27,25.0
77.4,78.05
79.0,10.0
79.95,0.0
80.0,15.0
81.03,0.0
81.38,0.0
83.6,25.0
85.03,0.0
85.7,0.56
85.73,23.0
86.2,0.0
86.95,0.0
87.11,0.0
89.57,0.0
90.38,0.0
90.5,0.0
90.82,75.0
98.02,0.0
104.4,0.0
105.1,0.0
109.95,20.0
113.37,72.16
116.27,0.0
131.91,25.0
132.65,0.0
137.2,0.0
157.08,0.0
207.9,0.0
258.0,0.0
753.66,0.0
1818.91,0.0
7655.76,0.0
0.04,2.0791411
0.09,1.8787088
0.14,1.2830782
0.28,0.8709236
0.37,0.9685714
0.45,3.5848317
0.55,3.2263355
0.57,3.1416295
0.9,2.5496001
0.98,2.3173914
1.19,2.335717
1.29,2.1275835
1.49,2.1896315
1.53,2.3002365
1.58,2.176494
1.83,2.2883055
2.33,2.785082
2.38,3.0092459
2.58,3.0095565
2.75,3.041879
2.76,2.9771671
2.78,3.0455391
2.82,3.1116147
2.83,3.0990758
2.85,3.181602
2.89,3.1778255
2.96,3.1801662
3.05,3.1714096
3.4,3.5264404
3.41,3.4940362
3.46,3.6011972
3.54,3.4997053
3.55,3.5945458
3.58,3.6022806
3.62,3.605296
3.69,3.621215
3.71,3.6389294
3.82,3.6574852
3.86,3.5994203
3.9,3.7365413
3.92,3.6447303
3.98,3.626114
4.04,3.8338888
4.33,3.7282727
4.35,3.801848
4.54,3.7966356
4.56,3.8830974
4.73,3.9431777
4.94,3.9353294
5.04,4.022822
5.17,3.974494
5.23,4.0378866
5.26,4.0301514
5.33,4.181947
5.35,4.1221614
5.48,4.0980115
5.61,4.20227
5.66,4.138045
5.86,4.176967
5.88,4.177155
6.0,4.208896
6.13,4.131067
6.19,4.21281
6.7,4.298911
6.95,4.285058
7.09,4.3318605
7.29,4.361148
7.34,4.376573
7.57,4.527499
7.63,4.7594624
7.7,4.7823386
7.83,4.7324796
8.12,5.12625
8.17,5.17006
8.22,5.187074
8.27,5.310995
8.4,5.5092983
8.42,5.404206
8.43,5.4033175
8.64,5.701071
8.7,5.8293066
8.71,5.811408
8.79,5.8170133
8.83,5.862437
8.86,5.8972936
8.94,5.916693
9.08,6.062949
9.14,6.0261617
9.24,6.1587214
9.26,6.2012553
9.3,6.2364144
9.48,6.2933598
9.82,6.410482
9.84,6.3926406
9.97,6.516015
10.1,6.6181717
10.23,6.60799
10.99,6.82711
11.3,6.926763
11.37,6.9478683
11.46,6.91115
11.57,6.985066
11.73,7.0618944
11.88,7.0374093
11.89,7.079508
11.9,6.988974
11.93,6.957846
12.07,7.079229
12.14,7.04712
12.36,7.0276604
12.43,7.1640964
12.51,7.1812077
12.63,7.284414
12.72,7.0579753
12.97,7.282625
13.1,7.5021634
13.19,7.3546863
13.39,7.5206413
13.41,7.400493
13.44,7.4071016
13.46,7.2910385
13.5,7.549107
13.52,7.309816
13.7,7.5834055
13.76,7.4133897
14.03,7.243727
14.17,7.4110804
14.21,7.222509
14.27,7.301013
14.41,7.7849455
14.42,7.429255
14.44,7.529991
14.57,7.4854984
14.82,7.6644387
15.0,7.9888005
15.06,7.7304077
15.18,7.852868
15.22,7.9051986
15.37,7.919783
15.42,8.121784
15.43,7.8488965
15.51,8.024925
15.59,8.175075
15.7,8.403431
15.77,8.336231
15.79,8.019269
15.89,8.244453
15.92,8.349216
15.93,8.067591
15.99,8.209339
16.22,8.361285
16.42,8.196597
16.56,8.428976
16.63,8.81204
16.67,8.5777
16.72,8.627604
16.76,8.355034
16.86,8.503924
16.91,8.620463
17.01,8.605439
17.05,8.786715
17.07,8.770663
17.14,8.646187
17.28,8.49088
17.31,8.350338
17.35,8.908342
17.38,8.550992
17.39,8.4392805
17.4,8.612671
17.49,8.7552
17.55,8.652067
18.01,8.49488
18.02,8.458308
18.16,8.535623
18.42,8.679133
18.72,8.925057
18.77,8.616047
18.84,8.384335
18.86,8.928552
19.12,9.04323
19.25,9.028127
19.28,8.908892
19.51,9.248515
19.55,8.983202
19.56,8.855729
19.57,9.274215
19.62,9.200534
19.66,8.933059
19.8,9.124009
19.82,9.309606
20.06,9.603271
20.21,9.904169
20.26,9.226552
20.38,9.59422
20.46,9.221968
20.77,9.30044
20.78,9.644247
20.8,9.004904
20.83,9.259771
20.97,9.344814
20.98,8.939241
21.3,9.07366
21.46,9.307602
21.51,8.00161
21.64,9.331827
21.82,8.692704
21.84,10.100591
21.91,9.202967
22.05,9.165463
22.1,9.060567
22.12,8.551542
22.17,8.273238
22.26,7.789242
22.3,8.622512
22.32,9.887299
22.37,8.356712
22.39,9.842267
22.67,8.116854
22.73,9.0262165
22.8,9.717559
22.83,8.254517
22.95,8.787027
23.08,9.086055
23.1,9.808937
23.17,9.907338
23.58,10.606186
23.62,11.219474
23.65,9.940089
23.77,8.435106
24.01,11.473549
24.07,9.918727
24.12,9.051704
24.15,10.869886
24.42,9.079538
24.48,12.339036
24.5,10.9061365
24.52,9.330227
24.53,10.6611595
24.75,11.206154
24.79,8.717253
24.83,10.862361
24.94,10.312527
25.07,9.657324
25.12,11.51359
25.18,11.333088
25.21,8.908462
25.37,12.129105
25.39,12.880143
25.56,11.836715
25.73,11.272575
25.78,11.002055
25.79,10.943736
25.81,11.722631
25.82,10.288481
25.85,11.982417
25.98,11.883647
26.1,12.055826
26.14,11.618256
26.52,11.401869
26.54,11.995275
26.65,13.358293
26.69,10.7775
26.77,11.374742
26.8,11.498275
26.86,11.592921
27.23,12.078052
27.4,12.373256
27.45,12.621053
27.51,10.03371
27.7,11.939093
27.72,15.101093
27.87,11.573334
27.97,12.401539
28.03,12.157593
28.11,10.396
28.15,13.558814
28.47,11.151191
28.51,11.973509
28.54,14.002222
28.68,13.087561
28.76,9.78625
28.79,16.030416
28.88,11.485952
29.18,19.953703
29.31,14.875227
29.41,12.471463
29.46,11.157692
29.47,12.743103
29.58,16.620605
29.66,15.841923
29.69,13.690345
29.79,18.828709
29.87,15.325909
29.9,15.290787
29.94,10.956819
30.04,15.6144
30.08,15.526667
30.22,13.14
30.26,12.543636
30.5,14.600516
30.7,16.242632
30.77,13.975
30.82,18.754286
31.11,17.433043
31.18,22.079166
31.46,13.602609
31.54,12.028095
31.56,20.7675
31.64,16.365625
31.87,17.89913
31.99,12.7275
32.04,12.122917
32.26,16.40643
32.31,19.07238
32.5,17.36701
32.55,23.235186
33.04,22.423334
33.2,16.714808
33.23,20.777647
33.35,13.9775
33.59,28.113684
33.69,17.106667
33.74,31.741251
33.79,22.846666
34.04,12.384286
34.15,21.003077
34.18,18.627274
34.29,16.159231
34.31,13.162222
34.5,16.082718
35.04,16.59357
35.2,17.740286
35.25,10.615
35.32,17.605
35.45,15.545333
35.56,33.6025
35.86,21.317692
35.9,15.400394
36.18,16.448572
36.28,14.956667
36.34,20.673077
36.41,21.8125
36.67,19.673
36.74,20.047827
36.78,16.136364
36.84,19.056087
37.0,18.851803
37.23,17.24091
37.33,19.196428
37.42,18.685455
37.68,26.225
37.71,11.0
37.82,14.81875
37.94,19.025715
38.03,22.098
38.08,20.848888
38.18,12.268
38.2,19.986155
38.21,5.09
38.26,12.62
38.33,12.065001
38.38,12.667273
38.39,43.21
38.6,18.23255
38.82,32.40125
38.85,0.0
38.86,14.965555
39.09,20.981112
39.22,19.393
39.29,20.115555
39.39,19.904
39.42,25.925714
39.45,32.34857
39.77,17.24125
39.87,19.364
39.9,17.673939
40.08,20.484001
40.23,31.854
40.25,23.467499
40.26,30.48
40.3,17.132195
40.33,27.635
40.49,20.296
40.58,31.618
40.6,18.828148
40.66,13.257778
40.67,17.9925
40.88,33.64
41.12,8.393333
41.16,22.653334
41.25,12.5
41.26,26.026667
41.36,7.5
41.66,0.0
41.68,28.36
41.76,24.764444
41.92,21.731667
41.99,42.21
42.22,44.834286
42.25,24.104
42.35,11.07
42.46,25.0
42.63,21.395
42.66,22.505001
42.67,24.317501
42.75,3.0
42.81,10.0
42.85,28.05125
43.04,10.492
43.05,29.394001
43.06,28.156666
43.12,26.81
43.15,24.58
43.35,38.535
43.4,20.8255
43.54,30.443333
43.61,21.486668
43.67,32.916
43.7,22.175556
43.77,15.055
43.84,43.329998
43.87,39.02
43.94,21.455
44.04,13.036
44.18,19.605
44.2,21.210001
44.26,52.121998
44.27,26.0475
44.34,28.08
44.41,20.8
44.59,18.31
44.63,48.52
44.88,32.156666
44.92,25.5075
45.09,15.0
45.21,32.46
45.26,10.0
45.28,26.226665
45.35,14.0
45.53,3.8666668
45.6,23.876
45.81,33.18
45.96,30.88
46.02,16.705
46.03,13.8619995
46.23,20.0
46.28,39.543335
46.38,0.0
46.55,25.1
46.58,0.0
46.59,24.91
46.6,23.4
46.68,19.192
46.86,21.311666
46.89,20.0
