fare_amount_bin,avg_tip
62.48,0.0
62.56,7.823125
62.58,12.68
62.6,10.0
62.81,0.0
62.91,0.0
63.0,10.83526
63.1,20.0
63.11,0.0
63.53,11.18
63.58,12.88
63.69,0.0
63.75,8.57
64.25,12.2965
64.44,0.0
64.98,0.0
65.02,0.0
65.04,0.0
65.05,10.16
65.08,0.0
65.19,0.0
65.54,0.0
65.6,13.576667
65.71,13.14
65.87,13.2
66.12,16.73
66.18,0.0
66.22,0.0
66.3,12.243333
66.41,0.0
66.6,7.57
66.7,8.96
66.92,0.0
67.53,14.195
67.65,7.35
67.89,9.735
67.91,0.0
68.02,10.0
68.06,5.9900002
68.16,0.0
68.25,11.337778
68.31,0.0
68.43,6.925
68.44,0.0
68.56,7.4396
68.73,0.0
69.0,12.144023
69.15,0.0
69.24,8.056666
69.35,13.93
69.38,0.0
69.52,0.0
70.2,5.0
70.49,0.0
70.6,13.0
71.0,12.471867
71.2,8.711429
71.28,10.0
71.4,0.0
71.76,14.216666
71.86,14.0
72.19,14.5
72.3,8.102
72.36,18.15
72.55,0.0
72.75,17.1
73.01,0.0
73.25,17.96
74.12,0.0
74.31,0.0
74.6,12.475
74.9,16.19
75.16,0.0
75.67,0.706
75.8,11.928637
75.86,15.0
75.9,15.34
76.25,8.47
76.43,23.17
76.44,10.0
76.54,0.0
76.85,15.53
77.31,0.0
77.34,0.0
77.5,13.592663
77.95,10.0
78.08,9.666667
78.2,8.333333
78.34,0.0
78.36,10.0
78.7,5.0
78.88,15.755
79.1,19.85
79.34,0.0
79.4,15.88
79.5,13.648625
79.79,13.482308
80.04,16.07
80.64,0.0
80.7,5.4
80.82,0.0
81.3,9.348571
82.39,0.0
83.55,20.4
83.81,0.0
84.25,13.723333
84.68,10.0
85.0,13.623116
85.05,17.17
85.56,17.0
85.74,17.2
85.97,17.25
86.06,15.0
86.7,5.0
87.34,0.0
87.48,15.04
87.76,10.0
88.1,0.0
88.25,10.0
88.55,11.833333
88.75,12.0
89.2,10.646153
89.27,17.91
89.3,14.528571
89.72,0.0
89.75,13.083333
90.25,13.0199995
90.8,13.28
90.81,0.0
91.0,14.540532
92.0,15.2974415
92.02,0.0
93.2,0.0
93.26,0.0
93.4,18.84
93.97,0.0
94.24,25.08
94.88,0.0
94.9,17.344
95.3,17.785
96.7,15.559999
96.94,0.0
97.75,19.925556
97.77,24.52
97.85,24.5
99.05,0.0
100.0,14.108437
100.06,30.11
101.1,25.0
101.74,20.51
102.05,11.025
102.5,15.777554
102.98,0.0
103.35,0.0
104.7,21.1
105.86,20.0
106.85,26.79
107.25,23.445
107.3,0.0
107.77,8.385
107.8,14.400001
109.0,17.305702
109.3,5.0
110.05,0.0
110.11,23.26
111.26,22.3
111.75,22.312
111.82,0.0
111.95,0.0
112.14,0.0
112.3,17.5
113.5,16.929445
114.25,22.006666
114.52,20.0
114.76,5.61
116.56,23.35
116.6,25.176666
116.66,15.520715
116.88,23.4
117.34,20.0
117.48,0.0
118.55,23.75
119.0,18.843765
122.52,6.0
123.33,0.0
125.0,17.515322
125.25,22.406
126.26,22.705
127.7,5.005
128.76,27.91
129.0,17.837786
130.33,14.88
130.75,12.944
130.8,28.82
131.85,26.43
132.22,28.654999
132.3,26.5
133.22,18.48
133.25,10.0
133.75,26.8
133.78,26.82
133.8,5.0
135.11,0.0
136.2,20.0
136.37,0.0
136.66,21.13
137.0,18.078587
137.5,20.114418
138.75,0.0
139.11,22.0
139.76,28.01
140.0,17.981668
141.2,47.48
142.25,31.76
143.0,19.929222
144.4,22.633333
144.44,17.223637
145.06,31.57
145.31,0.0
146.23,36.76
146.75,32.44
146.76,30.0
146.9,15.0
147.0,20.632385
148.5,23.048546
148.7,11.0
149.99,20.0
150.09,20.800001
150.5,19.341219
150.98,30.25
151.3,37.9
151.85,38.16
153.25,25.355
154.0,22.421122
155.13,35.45
155.56,44.575
155.7,0.0
155.76,24.502
156.5,19.773449
156.73,10.0
158.75,31.81
159.0,21.521511
160.09,52.02
160.11,20.0
164.56,0.05
166.0,20.949091
167.47,33.55
167.5,29.29107
171.25,35.433334
171.8,27.26
176.5,23.043142
177.5,18.22294
177.77,11.87
178.56,10.0
180.26,20.0
180.3,49.28
182.25,20.0
184.2,20.0
184.9,37.04
188.75,37.8
189.75,19.233334
189.8,0.0
193.5,33.63154
193.75,25.78875
194.0,19.873478
195.0,28.52981
196.32,0.0
196.5,24.52909
197.5,27.693333
200.15,40.19
201.11,40.38
206.55,0.0
206.75,11.0
211.0,20.875263
219.25,0.0
220.9,25.0
222.3,13.7
224.44,20.0
225.32,22.22
226.12,0.08
228.09,20.0
229.75,35.12
236.5,32.91
237.0,20.83125
237.5,36.65
242.75,54.22
244.5,50.02
245.75,50.0
245.76,0.0
246.25,49.41
255.0,32.371853
260.51,52.26
263.0,35.004444
265.5,35.503334
265.75,59.81
266.6,55.78
267.5,19.715
267.75,20.0
269.5,19.236666
282.35,0.0
286.6,57.38
291.25,58.3
326.5,0.0
328.0,43.825
331.5,66.56
333.3,0.0
338.0,10.0
349.51,30.0
351.0,0.0
359.5,75.6
368.0,14.11
374.0,37.13375
387.5,79.65
394.0,0.0
395.5,0.0
399.9,0.0
402.0,0.0
405.0,6.6666665
407.0,20.0
414.0,30.0
430.5,0.0
434.0,0.0
441.0,0.0
464.5,0.0
475.0,14.35
623.0,0.0
655.35,0.0
675.0,0.0
800.5,0.0
916.0,0.0
930.0,0.0
1124.0,0.0
1886.5,0.0
5000.0,0.0
6023.0,0.0
8016.5,0.0
20416.91,0.0
0.06,2.0
0.33,5.0
0.34,0.0
0.6,5.225714
0.66,0.0
0.68,0.0
0.69,0.0
0.7,0.10714286
0.78,2.13
0.85,0.225
1.04,4.3
1.2,0.00909091
1.36,0.0
1.68,0.0
1.69,0.0
1.76,0.0
2.07,0.0
2.28,0.62
2.3,0.8695652
2.4,0.0
2.77,0.0
3.1,0.0
3.3,1.3493334
3.33,1.05
4.3,0.908172
5.4,0.4525
5.79,0.0
5.96,3.2
6.26,0.0
6.35,1.33
6.88,1.6333333
7.3,1.4353446
7.35,0.34444442
7.97,1.39
8.05,1.6366667
8.33,0.915
8.46,0.0
8.76,1.3824999
8.93,0.0
8.96,1.53
9.49,3.09
9.58,2.45
9.66,0.0
9.81,2.0
9.95,0.0
10.05,2.17
10.09,1.56
10.6,1.3425
11.12,2.38
11.2,1.2282609
11.25,2.31
11.54,2.37
12.05,0.0
12.09,2.5466666
12.15,0.3225
12.35,1.8971429
12.38,2.64
12.4,2.48
12.44,0.0
12.74,0.0
12.85,0.0
13.13,0.0
13.25,0.0
13.3,2.4627779
13.33,1.9577273
13.75,3.275
13.94,1.29
14.33,1.515
14.45,3.81
14.63,2.31
14.89,3.8
15.08,0.0
15.17,0.0
15.23,0.0
15.47,0.0
15.52,0.46571428
15.6,2.0973334
15.62,0.0
15.66,0.5366667
15.83,0.0
15.97,0.0014285714
16.01,0.0
16.1,0.0
16.11,0.0
16.12,0.0
16.17,0.0
16.21,0.0
16.23,1.25
16.55,0.0
16.59,1.1266667
16.93,0.0
17.03,0.0
17.18,0.0
17.2,0.50714284
17.36,0.0
17.46,0.0
17.52,0.0
17.61,0.0
17.64,0.0
17.78,0.0
17.87,0.0
18.13,0.0
18.32,0.0
18.36,0.30583334
18.62,0.0
18.63,0.0
18.79,0.0
18.99,4.38
19.03,0.5528571
19.04,0.0
19.06,3.405
19.07,0.0
19.1,0.44222224
19.26,0.0
19.37,0.0
19.39,0.0
19.43,0.0
19.44,0.0
19.48,0.0
19.85,0.0
19.99,2.744
20.02,0.0
20.03,0.0
20.1,0.28928572
20.13,0.0
20.16,0.58428574
20.22,0.0
20.28,0.0
20.72,0.0
20.91,0.0
21.05,0.0
21.08,0.0
21.24,0.0
21.4,1.0653846
21.43,0.0
21.49,0.0
21.59,0.0
21.63,0.0
21.71,0.0
21.73,0.0
21.93,0.0
22.01,0.0
22.18,0.0
22.29,0.0
22.45,0.3791667
22.5,3.9534812
22.56,2.0116668
22.61,0.0
22.69,0.0
22.72,0.0
22.77,0.575
23.01,0.0
23.2,0.48000002
23.24,0.0
23.34,0.0
23.4,0.0
23.48,0.0
23.57,0.0
23.64,0.0
23.8,3.6566455
23.86,0.0
23.9,0.6914286
24.0,4.286993
24.18,0.0
24.29,0.0
24.3,3.9519355
24.63,0.0
24.64,0.0
24.73,0.0
24.77,0.0
24.84,0.0
24.99,1.6125
25.2,1.276
25.35,0.0
25.43,0.0
25.55,2.586
25.62,0.0
25.64,0.0
25.69,0.0
25.84,0.0
25.86,0.0
26.21,0.0
26.31,0.0
26.39,0.0
26.45,0.0
26.5,4.9156446
26.56,1.3675
26.63,0.0
26.64,0.0
26.75,0.68833333
26.81,0.0
26.83,0.0
26.89,0.0
26.91,0.0
27.0,5.036076
27.01,0.0
27.09,0.0
27.13,0.0
27.2,0.5384615
27.24,0.0
27.44,0.0
27.47,0.0
27.77,1.713
27.78,0.0
27.81,0.0
27.84,0.0
27.88,1.88
28.0,5.298817
28.07,0.0
28.1,0.0
28.28,0.0
28.3,4.020889
28.46,0.0
28.84,0.0
28.94,0.53846157
28.98,0.0
29.06,2.2726314
29.22,0.0
29.37,0.0
29.61,0.0
29.64,0.0
29.83,0.0
30.09,1.0899999
30.28,0.0
30.32,0.0
30.35,0.0
30.47,0.0
30.55,0.0
30.61,0.0
30.8,4.6472726
30.86,0.0
30.88,0.0
30.9,0.90571433
30.94,0.0
31.01,0.0
31.08,0.0
31.29,0.0
31.31,0.0
31.34,0.0
31.45,0.74230766
31.49,0.0
31.61,0.0
31.65,0.0
31.69,0.0
31.72,0.0
31.73,0.0
31.82,0.0
31.84,0.0
31.85,0.0
31.88,0.0
32.07,0.0
32.09,0.99375
32.24,0.0
32.33,0.0
32.4,1.0592308
32.44,0.0
32.75,0.0
32.77,0.0
32.79,0.0
32.81,0.0
32.83,0.0
32.85,0.0
32.99,1.23625
33.61,0.0
33.65,0.0
33.68,0.0
33.8,5.364706
33.82,0.0
33.83,0.0
33.95,0.0
34.1,0.7611111
34.36,0.94090915
34.44,0.67769235
34.47,0.0
34.55,5.745
34.67,0.0
34.9,0.0
35.11,0.0
35.17,0.0
35.5,6.753737
35.55,3.427
35.59,0.0
35.71,0.0
35.72,0.0
35.74,0.0
35.97,0.0
36.0,6.8251424
36.2,1.825
36.27,0.0
36.31,0.0
36.38,0.0
36.68,0.0
36.77,0.0
36.85,0.0
36.93,0.0
37.17,0.0
37.28,0.0
37.31,0.0
37.39,0.0
37.45,0.0
37.53,0.0
37.57,0.0
37.59,0.0
37.6,0.0
37.66,0.0
37.67,0.0
37.74,0.0
37.76,1.2933334
37.77,1.542
37.95,0.0
38.0,7.1187844
38.22,0.0
38.3,5.843235
38.31,0.0
38.4,0.774
38.44,1.0
38.45,0.0
38.46,0.0
38.55,4.855
38.59,1.1071428
38.69,0.0
38.76,2.4916666
38.79,0.8688889
38.98,6.925
39.04,0.0
39.2,5.562
39.24,0.0
39.52,2.016
39.6,0.0
40.07,2.0283334
40.42,0.0
40.43,0.0
40.5,7.3849373
40.77,0.0
40.94,0.0
41.02,0.0
41.08,0.0
41.1,0.0
41.14,0.0
41.18,0.0
41.24,0.0
41.48,0.0
41.5,7.500882
41.51,0.0
41.57,0.0
41.69,0.0
42.14,0.0
42.26,0.0
42.44,0.0
42.47,0.0
42.5,7.6093655
42.54,5.958
42.56,6.5888095
42.62,0.0
42.71,0.0
42.8,5.86
42.88,0.86
42.97,0.0
42.99,0.0
43.11,0.0
43.2,0.0
43.43,0.0
43.44,0.0
43.53,1.4783334
43.57,0.0
43.66,0.0
43.78,0.0
43.79,0.0
44.14,0.0
44.32,2.67
44.35,0.0
44.49,0.0
44.51,0.0
44.53,0.0
44.57,0.0
44.62,6.815
44.7,7.2648783
44.72,0.0
44.86,1.2857143
44.93,0.0
45.25,6.187143
45.38,0.0
45.39,0.0
45.59,3.0600002
45.64,0.0
45.66,0.0
45.9,5.8636365
45.92,0.0
46.18,0.0
46.25,0.0
46.48,0.0
46.49,0.0
46.57,0.0
46.63,2.3375
46.83,0.0
46.87,0.0
47.06,7.032
47.21,0.0
47.24,0.0
47.25,3.3325
47.39,0.0
47.52,0.0
47.57,0.0
47.75,4.472857
47.98,9.786487
48.0,8.054855
48.04,0.0
48.27,2.0233333
48.3,7.1984615
48.35,0.0
48.59,0.0
48.61,0.0
49.09,1.9760001
49.11,0.0
49.28,1.85625
49.43,0.0
49.48,0.0
49.64,0.0
49.71,0.0
49.79,0.0
50.19,0.0
50.25,0.0
50.31,0.0
50.37,0.0
50.47,1.7083334
50.5,8.11325
50.75,3.3999999
50.77,0.0
50.94,0.0
50.95,0.0
51.0,8.106594
51.2,5.375
51.27,0.0
51.29,0.0
51.43,0.0
51.46,0.0
51.48,0.0
51.49,2.512
51.67,0.0
51.72,0.0
51.89,0.0
52.0,7.599542
52.03,0.0
52.19,0.0
52.32,0.0
52.65,0.0
52.7,5.34
52.75,2.9837499
52.85,2.4916666
52.95,0.0
52.96,0.0
53.03,0.0
53.23,0.0
53.24,0.0
53.28,0.0
53.46,0.0
53.76,5.59
53.77,0.0
53.87,0.0
53.94,0.0
53.96,0.0
54.01,0.0
54.11,0.0
54.33,0.0
54.37,0.0
54.45,0.0
54.52,0.0
54.68,0.0
54.82,0.0
55.11,0.0
55.15,0.0
55.16,0.0
55.18,0.0
55.28,0.0
55.61,0.0
55.89,0.0
56.2,6.8399997
56.24,0.0
56.71,0.0
56.98,0.0
57.0,8.819543
57.15,0.0
57.21,0.0
57.4,4.806667
57.58,0.0
57.75,0.0
57.8,9.643913
57.9,5.0
57.97,0.0
58.05,0.0
58.06,9.2215
58.1,8.389999
58.13,10.709456
58.48,0.0
58.6,10.3155
58.62,7.853333
58.7,10.400938
58.71,0.0
58.73,0.0
58.77,7.445
58.85,0.0
58.87,0.0
58.9,9.855
59.58,11.965
59.59,11.192778
59.6,10.483571
59.64,0.0
59.88,9.2725
60.04,0.0
60.08,0.0
60.14,0.0
60.38,0.0
60.58,0.0
60.75,6.125
61.25,5.0
61.41,0.0
61.61,0.0
61.76,7.068333
61.78,0.0
61.87,0.0
61.93,0.0
62.03,6.235
62.35,13.205
62.38,9.0
62.8,11.212472
62.88,12.6
63.16,6.395
63.38,12.84
63.44,15.9
63.54,7.7785716
63.93,0.0
63.97,7.0
64.09,6.04
64.1,3.1
64.12,7.5
64.16,0.0
64.21,16.226667
64.73,0.0
64.79,0.0
65.1,13.18
65.14,0.0
65.22,0.0
65.45,10.233334
65.55,10.771772
65.84,5.0
66.29,0.0
66.32,11.66
66.55,18.415
66.59,0.0
66.69,14.65
66.8,10.591364
67.25,9.20875
67.59,15.65
67.66,13.559999
67.75,8.5
67.77,6.2366667
68.08,0.0
68.32,13.72
68.45,16.445
68.48,6.875
68.6,0.0
68.65,13.89
68.77,0.0
68.82,10.0
69.07,0.0
69.25,13.216795
69.44,0.0
69.46,6.9760003
69.56,10.333333
69.7,6.5605555
69.73,0.0
69.9,10.01
70.63,0.0
70.7,6.958
71.3,10.949166
71.35,8.645
71.58,0.0
71.75,0.0
72.05,14.57
72.26,15.25
73.7,5.525
73.85,17.43
73.97,0.0
74.05,0.0
74.37,15.08
74.55,10.02
74.62,15.49
74.66,7.5
74.89,15.04
75.25,11.267777
75.65,0.0
75.83,0.0
75.91,0.0
76.03,0.0
76.39,0.0
76.5,13.659145
76.53,0.0
76.86,0.0
77.23,15.51
77.73,15.71
77.8,4.6581817
78.06,3.9616668
78.48,0.0
78.55,8.59
78.64,7.945
78.75,19.925
78.89,0.0
78.9,9.0
79.06,16.4175
79.2,6.30625
79.36,6.4825
79.45,0.0
80.06,0.0
80.26,16.11
80.75,17.705
80.9,0.0
81.5,13.832949
82.0,13.584334
82.74,16.71
82.75,21.3
83.0,14.160313
83.09,10.0
83.1,0.0
83.25,13.047931
83.96,0.0
84.0,13.927652
84.08,16.98
84.55,15.8949995
84.56,0.0
84.7,15.5625
84.95,5.0
85.25,17.11
86.76,0.0
86.86,4.34
87.27,19.71
87.3,2.6666667
87.8,3.52
88.0,14.808656
88.6,4.0
88.71,0.0
88.8,14.197778
89.06,0.0
89.1,17.88
89.54,0.0
90.01,17.175
90.58,18.28
90.9,10.666667
90.98,0.0
91.02,15.0
91.6,10.0
93.09,10.0
93.36,0.0
93.56,0.0
94.6,18.98
94.99,21.16
95.25,28.08
95.43,0.0
95.76,14.625
95.9,12.893333
96.25,0.0
96.4,14.67
96.6,19.48
96.82,0.0
96.99,20.6
97.31,0.0
97.76,19.6
98.0,15.933955
98.12,0.0
98.23,21.91
98.25,20.487045
98.56,17.36
98.99,22.285
99.09,26.25
99.2,9.125
99.27,19.91
99.55,19.95
99.7,12.48
99.75,17.555386
99.95,30.05
100.02,5.005
100.3,10.625
101.13,0.0
101.51,5.0
101.75,15.035
101.8,20.42
103.6,23.35
103.74,24.56
104.56,20.95
104.64,23.59
105.5,16.904469
105.88,21.34
106.11,0.0
107.59,0.0
107.82,21.72
108.8,10.055
109.5,17.530447
110.5,17.374056
110.55,0.0
110.76,0.0
110.8,22.886
111.77,0.0
111.81,22.52
112.32,15.0
113.27,27.51
114.12,0.0
114.41,20.0
115.01,10.0
115.05,28.8
115.2,0.0
115.58,23.15
116.11,18.106
116.87,11.0
117.5,18.354778
119.75,26.31
120.0,16.68642
121.3,24.3
121.76,11.503333
123.12,0.0
123.3,0.0
124.5,18.096786
125.43,28.95
125.5,17.33909
125.56,12.0
126.66,19.246666
127.0,17.833158
127.33,10.0
127.6,10.0
128.88,27.494999
129.06,5.0
129.44,11.0
129.8,31.7
130.09,0.0
132.75,20.130001
133.3,26.82
135.55,4.5583334
135.75,27.31
138.88,26.421667
139.0,20.824444
140.09,20.0
140.45,35.19
142.28,5.0
143.36,28.7
143.75,23.568666
145.45,32.4
145.75,20.625
145.9,33.64
146.09,20.0
146.99,9.0
147.25,21.4475
149.0,18.915657
149.2,10.0
150.2,10.0
151.75,20.0
151.76,11.1
152.17,20.0
154.44,6.0
154.75,23.0
157.3,20.0
162.8,32.72
163.5,15.395
163.75,43.02
165.65,20.0
165.8,20.0
166.32,0.0
168.5,23.207273
169.4,10.0
171.5,9.1075
172.0,21.963
172.5,23.435184
173.7,10.0
175.55,30.211666
176.01,23.19
177.75,5.0
179.7,18.333334
183.87,40.95
184.5,24.052727
186.0,26.204193
186.44,46.81
190.0,23.903812
196.0,32.8735
199.5,24.334286
199.7,0.0
200.0,21.612541
201.0,26.214375
204.07,10.0
206.0,26.690926
206.5,23.425
207.5,31.091
208.0,31.556875
208.88,41.94
209.75,0.0
212.0,26.93132
221.0,24.762758
222.2,0.0
227.5,20.818
228.32,0.0
228.75,0.0
233.33,35.186665
233.5,36.0
238.5,16.365
241.5,42.7325
251.0,25.895
255.55,52.185
255.56,0.0
257.0,25.224813
261.5,39.675
279.0,14.166667
280.5,57.985
291.0,22.226667
291.5,27.0
294.5,0.0
296.5,56.555
298.5,0.0
299.2,0.0
299.5,35.03
302.0,30.329334
303.0,19.167501
306.5,0.0
310.5,72.92667
310.75,62.31
317.5,39.8125
319.0,26.6875
327.0,40.893333
333.5,10.0
346.5,0.0
350.0,30.870987
355.0,45.58
355.12,0.0
356.25,20.0
371.0,30.0
371.5,20.0
375.0,32.730835
376.76,0.25
377.0,0.0
380.5,0.0
382.8,0.0
384.5,0.0
392.0,42.186665
398.0,27.32
404.63,20.0
420.0,16.25
423.0,0.0
432.5,0.0
433.0,0.0
445.5,0.0
463.0,0.0
466.5,0.0
480.0,0.0
482.0,0.0
490.0,0.0
490.06,0.0
497.21,0.0
586.95,0.0
790.0,0.0
870.5,0.0
1302.0,0.0
2759.07,0.0
4414.0,0.0
6666.65,0.0
8006.5,0.0
214748.44,0.0
0.04,0.435
0.09,0.16666667
0.14,0.06333333
0.28,10.878
0.45,4.6535716
0.55,0.2
0.57,0.0
0.9,1.4
0.98,0.0
1.58,0.0
2.38,0.0
2.75,0.74636364
2.85,0.0
3.4,0.0
3.62,0.0
3.9,0.0
4.56,0.525
5.04,1.05
5.17,1.79
5.26,0.0
5.33,1.115
5.35,0.678
5.88,0.25
6.7,0.8596875
6.95,0.3625
7.29,2.02
7.7,0.76114285
8.17,0.0
8.4,1.738
8.7,6.0519047
9.08,2.1599998
9.3,1.8387779
9.48,1.54
10.1,0.43600002
10.99,0.0
11.3,2.1397831
11.37,2.43
11.88,2.54
11.89,0.84666663
11.9,1.496
12.36,1.664
13.1,3.5733333
13.39,1.42
13.41,0.0
13.7,1.772
13.76,0.0
14.03,4.45
14.27,1.43
14.42,3.65
14.44,1.9008334
15.06,0.0
15.18,0.0
15.22,0.88571423
15.37,0.0
15.42,0.0
15.43,0.0
15.51,0.4075
15.59,0.0
15.7,0.7
15.77,0.0
15.79,0.27666667
15.89,0.0
15.92,0.0
15.93,0.0
15.99,0.60181814
16.22,0.0
16.42,0.0
16.56,2.406
16.63,0.0
16.67,0.0
16.72,0.0
16.76,0.0
16.86,0.0
16.91,0.0
17.01,0.0
17.05,0.0
17.07,0.0
17.14,0.0
17.28,0.0
17.35,0.0
17.38,0.4375
17.39,0.0
17.4,3.54
17.55,0.0
18.01,0.0
18.02,0.0
18.16,0.0
18.42,0.0
18.72,0.0
18.77,0.0
18.84,0.0
18.86,0.0
19.12,0.0
19.25,0.40100002
19.28,0.0
19.51,0.0
19.55,0.23941177
19.56,4.03
19.57,0.11956522
19.62,0.0
19.66,0.0
19.8,3.2316804
19.82,0.0
20.06,5.05
20.21,0.0
20.26,0.0
20.38,0.0
20.46,0.0
20.77,0.0
20.78,0.0
20.8,3.771282
20.83,0.0
20.97,0.0
20.98,0.0
21.3,3.8066287
21.46,0.0
21.51,0.0
21.64,0.0
21.82,0.6466667
21.84,0.0
21.91,0.0
22.05,0.0
22.1,0.0
22.12,0.0
22.17,0.0
22.26,0.0
22.3,3.7564828
22.32,0.0
22.37,0.0
22.39,0.0
22.67,0.0
22.73,0.0
22.8,4.0226283
22.83,0.0
22.95,0.0
23.08,0.597
23.1,1.7172728
23.17,0.0
23.58,0.0
23.62,0.0
23.65,0.0
23.77,0.0
24.01,0.0
24.07,0.0
24.12,0.0
24.15,0.0
24.42,0.0
24.48,0.0
24.5,4.400243
24.52,0.0
24.53,0.0
24.75,0.0
24.79,0.0
24.83,0.73285717
24.94,0.0
25.07,0.0
25.12,0.0
25.18,0.0
25.21,0.0
25.37,0.0
25.39,0.0
25.56,1.2875
25.73,0.0
25.78,0.0
25.79,0.0
25.81,0.0
25.82,0.0
25.85,0.0
25.98,0.0
26.1,0.39999998
26.14,0.0
26.52,0.0
26.54,0.0
26.65,0.0
26.69,0.0
26.77,0.0
26.8,4.001053
26.86,0.0
27.23,0.0
27.4,0.0
27.45,0.0
27.51,0.0
27.7,2.4
27.72,0.0
27.87,0.0
27.97,0.0
28.03,0.0
28.11,0.0
28.15,0.0
28.47,0.0
28.51,0.0
28.54,0.0
28.68,0.0
28.76,0.0
28.79,0.0
28.88,2.24
29.18,0.0
29.31,0.0
29.41,0.0
29.46,0.0
29.47,0.0
29.58,0.0
29.66,0.0
29.69,0.0
29.79,0.0
29.87,0.0
29.9,0.0
29.94,1.4688889
30.04,0.0
30.08,0.0
30.22,0.0
30.26,0.86222225
30.5,5.9012074
30.7,1.8375
30.77,0.0
30.82,0.0
31.11,0.0
31.18,0.0
31.46,0.0
31.54,0.0
31.56,5.0025926
31.64,0.0
31.87,0.0
31.99,0.0
32.04,0.0
32.26,0.96666664
32.31,0.0
32.5,6.270936
33.04,0.61545455
33.2,1.2035714
33.35,0.0
33.59,0.0
33.69,0.0
33.74,0.0
33.79,0.0
34.04,0.0
34.15,0.0
34.18,0.0
34.29,0.0
34.31,0.0
34.5,6.5964966
35.04,0.0
35.2,4.6925
35.25,0.5469231
35.32,0.0
35.45,0.0
35.56,5.553125
35.86,1.0285714
35.9,0.3531818
36.18,0.0
36.28,0.0
36.34,0.0
36.67,0.0
36.74,0.0
36.78,0.0
36.84,0.0
37.0,6.9560747
37.33,0.0
37.42,0.0
37.68,0.0
37.71,0.0
37.82,0.0
37.94,0.0
38.03,0.49333334
38.08,1.2
38.18,0.0
38.2,4.25
38.21,0.0
38.26,0.89
38.33,0.0
38.38,0.0
38.39,0.0
38.6,0.0
38.82,0.0
38.85,3.1200001
38.86,1.1647059
39.09,0.0
39.22,0.0
39.29,0.0
39.39,0.0
39.42,0.0
39.45,0.0
39.77,0.0
39.9,1.4825
40.08,0.0
40.25,6.155294
40.26,3.4510002
40.3,7.165625
40.33,2.025
40.49,0.0
40.58,0.0
40.6,0.0
40.67,0.0
40.88,0.0
41.12,0.0
41.16,2.0725
41.25,1.8183333
41.26,2.0742857
41.36,1.3833333
41.66,0.0
41.68,0.0
41.76,2.524
41.92,0.0
41.99,0.0
42.22,3.5683334
42.25,2.5
42.35,2.115
42.46,1.9399999
42.63,0.0
42.66,0.0
42.67,0.0
42.75,6.951
42.81,0.0
42.85,2.7275
43.04,0.0
43.05,0.0
43.06,7.2660003
43.12,0.0
43.15,0.0
43.35,0.0
43.4,0.0
43.54,1.60875
43.61,0.0
43.67,0.0
43.7,2.2
43.77,0.0
43.84,1.2614286
43.87,0.0
43.94,0.0
43.99,0.0
44.04,0.0
44.18,5.62
44.2,7.355161
44.26,5.786
44.27,0.0
44.34,0.0
44.41,0.0
44.59,0.0
44.63,0.0
44.88,0.0
44.92,0.0
45.09,7.46
45.21,0.0
45.26,0.0
45.28,0.0
45.35,0.0
45.42,0.0
45.53,0.0
45.6,0.0
45.81,0.0
45.96,0.0
46.02,0.0
46.03,0.0
46.22,0.0
46.23,0.0
46.28,0.0
46.38,0.0
46.55,1.16375
46.58,0.0
46.59,0.0
46.6,1.4
46.68,0.0
46.86,0.0
46.89,0.0
46.91,0.0
47.23,0.0
47.32,0.0
47.43,0.0
47.47,0.0
47.51,0.0
47.73,0.0
47.74,2.8639998
47.82,0.0
47.96,2.0316665
47.97,0.0
48.02,0.0
48.07,0.0
48.14,0.0
48.15,0.0
48.19,0.0
48.22,0.0
48.26,1.75
48.5,7.9832706
48.64,0.0
48.69,0.0
48.82,0.0
48.89,0.0
49.02,0.0
49.05,0.0
49.16,0.0
49.39,0.0
49.72,0.0
50.02,9.416667
50.09,6.5363636
50.17,0.0
50.18,0.0
50.21,0.0
50.28,0.0
50.29,0.0
50.66,1.6666666
50.84,0.0
51.05,0.0
51.1,0.0
51.11,0.0
51.3,3.0246153
51.35,0.0
51.69,0.0
51.76,8.9345455
51.82,0.0
51.87,0.0
51.88,0.0
51.94,0.0
52.02,0.0
52.14,0.0
52.2,6.32
52.25,10.522338
52.4,0.0
52.67,0.0
52.74,0.0
52.8,9.305408
53.06,5.341
53.12,0.0
53.13,0.0
53.15,0.0
53.16,5.345
53.18,0.0
53.27,0.0
53.47,0.0
53.6,3.0033333
53.67,0.0
53.81,0.0
53.85,0.0
54.02,0.0
54.15,5.495
54.36,3.6333332
54.4,5.4228573
54.5,8.492869
54.54,2.7425
54.56,6.5066667
54.59,0.0
55.01,0.0
55.04,0.0
55.14,0.0
55.24,0.0
55.25,6.7871428
55.35,0.0
55.75,7.05
55.76,9.519334
56.03,0.0
56.27,0.0
56.28,0.0
56.29,0.0
56.53,0.0
56.54,0.0
56.6,10.156667
56.69,0.0
56.72,0.0
56.76,4.29
56.79,0.0
56.81,0.0
56.84,0.0
57.2,10.896429
57.23,0.0
57.32,0.0
57.37,0.0
57.55,0.0
57.7,5.6057143
57.76,8.645261
58.01,0.0
58.18,0.0
58.24,9.07
58.33,9.85
58.34,10.683803
58.46,10.152554
58.56,10.241085
58.65,4.2999997
58.72,8.893333
58.91,0.0
58.96,0.0
58.97,0.0
59.05,20.8
59.18,0.0
59.4,1.4925
59.44,0.0
